Iteration,Individual,X,Y,Fitness
19,22,0.086636156,0.088172803,0.718330803
19,23,7.14E-04,0.128881086,0.751951512
19,24,0.120629799,-0.051987119,0.777670509
19,25,0.121998076,-0.056181681,0.802810814
19,26,0.107604754,-0.08055656,0.807706354
19,27,-0.073758437,0.115006098,0.825273984
19,28,-0.06355739,0.124794984,0.85207614
19,29,-0.139879796,0.018716455,0.853073245
19,30,0.107181024,0.09558683,0.887391226
19,31,0.071965263,-0.129308593,0.921146629
19,32,-0.14490487,0.035112272,0.922089373
19,33,0.147029176,0.0292724,0.927916943
19,34,0.144735969,-0.038667415,0.928812808
19,35,-0.116630732,0.093569419,0.938435104
19,36,0.031247401,0.148220259,0.941434493
19,37,0.092918811,-0.130315421,1.03032375
19,38,-0.119666125,-0.106893569,1.035980934
19,39,0.156402904,-0.043699657,1.036960265
19,40,-0.146059749,-0.070180747,1.041690536
19,41,0.086200115,-0.137533172,1.048606405
19,42,-0.162684399,-0.040818488,1.081923517
19,43,0.168729116,0.032232459,1.114587446
19,44,0.167752754,0.041200595,1.12507236
19,45,-0.043391461,0.169999807,1.14903447
19,46,0.174996633,0.036672886,1.175944704
19,47,-0.169291606,-0.060524129,1.192272034
19,48,-0.160048793,-0.08400263,1.20982041
19,49,0.16672278,0.072659792,1.215107157
19,50,-0.181996828,0.037130462,1.235801174
19,51,0.031502621,-0.186659072,1.26477362
19,52,0.187447632,-0.030591129,1.269932332
19,53,-0.132944242,0.134181441,1.295029727
19,54,0.053116429,0.188208068,1.325752176
19,55,-0.013650921,0.201907088,1.372822907
19,56,0.18549327,-0.076165902,1.379137939
19,57,0.201420455,0.030743158,1.388058154
19,58,-0.05153053,0.197573131,1.399078852
19,59,0.183129106,-0.091571936,1.423736886
19,60,0.088299125,0.18946007,1.459231582
19,61,-0.114436298,-0.174326917,1.468048498
19,62,0.091095094,0.189123866,1.46850841
19,63,0.141827903,0.152497095,1.473370264
19,64,0.102979503,-0.18730467,1.508291091
19,65,-0.212390893,-0.059420591,1.54174513
19,66,-0.052025149,0.216200007,1.553357874
19,67,0.153864821,-0.161909283,1.612421864
19,68,-0.187993192,-0.124246822,1.620758759
19,69,-0.013143331,-0.233148077,1.632755731
19,70,-0.217117251,0.080526927,1.646773937
19,71,-0.208276566,0.099456826,1.652953278
19,72,0.224428463,0.073378432,1.679931887
19,73,-0.078260578,-0.222428685,1.680463384
19,74,-0.114735173,-0.203615839,1.68772528
19,75,0.22574815,0.074452986,1.693757042
19,76,-0.220980232,-0.088689202,1.706882963
19,77,-0.113846423,-0.207628068,1.713329355
19,78,0.219404597,-0.102181752,1.749179337
19,79,0.082408419,0.231190245,1.762679617
19,80,0.131034011,-0.20312603,1.766188202
19,81,0.01118813,0.250394914,1.770150013
19,82,-0.249513184,-0.029792714,1.77965984
19,83,-0.178052456,-0.164034476,1.782563335
19,84,0.135791517,0.202645194,1.787859277
19,85,-0.229604469,0.094694656,1.795761027
19,86,0.094476068,-0.229840252,1.79669388
19,87,-0.230881211,0.097766092,1.817404776
19,88,-0.194257353,-0.154225531,1.832106022
19,89,0.220637558,-0.119401779,1.835316362
19,90,0.178069788,-0.173648629,1.842596483
19,91,-0.186256412,0.166971684,1.854312436
19,92,-0.126980681,0.219003918,1.859765132
19,93,0.241043526,0.089112261,1.861006792
19,94,-0.237857549,0.09565413,1.861336903
19,95,-0.064430772,-0.252591694,1.87159323
19,96,-0.117054926,0.227464921,1.874158359
19,97,0.218141501,-0.136388301,1.900538201
19,98,0.120212628,-0.231753467,1.919424535
19,99,0.018217486,0.271212968,1.934834223
20,0,-0.010933547,-0.01788115,0.070942484
20,1,0.020159645,0.006606974,0.071947319
20,2,0.024082588,-0.027997919,0.140444753
20,3,-0.006646443,0.040882298,0.162203875
20,4,-0.020600923,0.037316534,0.168327259
20,5,-0.04337749,-0.011979697,0.18036277
20,6,-0.0337252,-0.032020892,0.188309992
20,7,-0.04242991,-0.029599834,0.216313727
20,8,0.043632184,0.046295684,0.284868573
20,9,-0.037817389,0.051499119,0.286480034
20,10,0.064728776,-0.034576754,0.345617922
20,11,-0.066740011,0.038450126,0.369442379
20,12,0.077320439,0.004275946,0.371096804
20,13,0.03135649,0.072278446,0.380810979
20,14,0.062322098,-0.061175412,0.440211057
20,15,-0.069330206,-0.057970785,0.461716971
20,16,0.044420432,0.08163922,0.479414897
20,17,-0.005216732,0.093961216,0.485672221
20,18,-0.015358538,-0.094427545,0.497201406
20,19,0.071803114,0.0689913,0.529167438
20,20,-0.089381871,0.044852016,0.530973778
20,21,-0.067454881,0.0768968,0.549538403
20,22,0.035227754,0.104834586,0.610037441
20,23,0.079149846,-0.081195527,0.635728864
20,24,-0.076743901,-0.086656931,0.654467153
20,25,0.094536143,0.067189011,0.655638063
20,26,-0.111763745,-0.041580081,0.67836224
20,27,-0.008783471,0.126232078,0.733248835
20,28,-0.044412578,-0.118442499,0.736802778
20,29,-0.126536631,0.011434071,0.737510862
20,30,0.029460622,0.123493006,0.738395634
20,31,0.012081075,-0.126726787,0.73955046
20,32,0.080774663,0.101849543,0.770760128
20,33,-0.02678228,-0.132515887,0.805080911
20,34,-0.088691991,0.100921427,0.807912983
20,35,0.133309758,0.026789931,0.811487577
20,36,0.1289231,-0.049431439,0.832690252
20,37,-0.034670089,0.136537077,0.853148387
20,38,0.055304468,-0.129107059,0.85374
20,39,0.051919994,0.13444635,0.883784737
20,40,0.140457748,0.036657279,0.88932524
20,41,-0.100037698,-0.110276742,0.933502223
20,42,0.099666245,0.1118509,0.941536978
20,43,-0.142726025,-0.056856763,0.965575928
20,44,-0.095459925,-0.119071596,0.965580792
20,45,-0.124424924,0.091067621,0.978683694
20,46,-0.149375301,-0.049261828,0.994770143
20,47,-0.16284978,0.028369463,1.058340492
20,48,0.133314498,-0.100954556,1.095335533
20,49,-0.144705275,0.091429952,1.127901517
20,50,0.003636021,0.175918286,1.146552281
20,51,-0.138831489,0.105093537,1.157651428
20,52,0.029246524,0.175188223,1.163958908
20,53,-0.140432122,0.104597146,1.166314494
20,54,0.036114079,-0.175390054,1.178130384
20,55,-0.079765076,-0.15866317,1.180407073
20,56,0.09149592,0.15272944,1.188599292
20,57,-0.154315183,0.089321033,1.190171665
20,58,-0.180057756,0.021491802,1.194376576
20,59,-0.125542855,-0.127418693,1.203143129
20,60,0.08483253,-0.159676024,1.210645725
20,61,-0.092677494,0.157184365,1.228208836
20,62,-0.177216584,0.06306976,1.265438648
20,63,-0.190016379,0.009883036,1.269370796
20,64,-0.028271458,-0.189048654,1.279850183
20,65,-0.105533569,-0.165562249,1.35607587
20,66,-0.156978827,0.124818521,1.400265811
20,67,0.081853194,0.188099716,1.422069195
20,68,-0.178412313,-0.112014791,1.485795093
20,69,-0.215961903,0.007979163,1.488130986
20,70,-0.173473605,-0.120032089,1.491881229
20,71,-0.107029368,0.191534747,1.559817523
20,72,0.041247127,-0.220610317,1.565782196
20,73,-0.150677544,0.15957028,1.576687982
20,74,-0.109716102,0.193157147,1.585054463
20,75,-0.219612946,-0.055308465,1.589247074
20,76,-0.218532563,-0.066653922,1.612220458
20,77,0.050548372,0.227811846,1.643829582
20,78,-0.221320294,0.077021731,1.667562466
20,79,0.009901432,0.239331004,1.681216244
20,80,-0.143949348,-0.181508461,1.684825818
20,81,-0.03123942,0.23876654,1.696328537
20,82,-0.129933401,-0.196948846,1.71595283
20,83,0.020579984,-0.245198841,1.735475655
20,84,-0.241294824,0.043144853,1.735960602
20,85,0.194762499,-0.140099411,1.755549095
20,86,-0.14652595,0.190299846,1.760655094
20,87,0.229502998,0.08865993,1.772135411
20,88,-0.248826452,-0.028524369,1.772668956
20,89,0.032674295,0.248544282,1.775920059
20,90,0.122394969,0.211076859,1.779982115
20,91,-0.201954498,0.136259574,1.785455388
20,92,0.052203155,0.246810168,1.797711924
20,93,-0.199713735,0.143179759,1.807279034
20,94,-0.252945517,-0.037475748,1.817456033
20,95,0.141003206,0.208490988,1.856846526
20,96,-0.18562748,0.169167979,1.863574483
20,97,-0.226411694,-0.124372043,1.900361537
20,98,0.08794012,-0.24702034,1.901437527
20,99,0.069495117,-0.255713998,1.908735694
